Id,Predicted
5953,0.1170225896203082
5956,0.22203245915823422
5963,0.19000186435223332
5973,0.14557483516647918
5976,0.40297146541639794
5977,0.10360634642772437
5991,0.5531748935482097
5992,0.11492817337477346
6007,0.10103506392424533
6010,0.14743712790095598
6014,0.12006571020230339
6028,0.08268021156953587
6037,0.17837601514394374
6044,0.1494353127767757
6052,0.12759836290087667
6054,0.24947308358078424
6055,0.12094026571217054
6059,0.19485764550832907
6075,0.6472242779560603
6076,0.08871860707810286
6078,0.08163834707391138
6083,0.12211296824191564
6088,0.1860565192201603
6095,0.10810127347800103
6097,0.139631809590542
6104,0.10119162198114007
6113,0.1340843345374052
6118,0.13176612015320988
6136,0.11901076403687194
6142,0.13937550896565976
6147,0.09561921876544888
6168,0.08547803654777075
6173,0.12385056513515125
6196,0.09094803676092345
6207,0.0881316939203497
6215,0.08265439045382361
6234,0.07475021817223237
6235,0.12461449153448034
6237,0.6443910541998438
6239,0.18028233718634978
6242,0.1133363838450323
6249,0.20382851818770475
6254,0.11386218687846739
6255,0.3670345666324911
6278,0.13523263619581094
6310,0.08242591507486885
6312,0.20980105104148228
6313,0.10051430892733593
6320,0.1390555604384206
6321,0.08982769322898831
6322,0.08727357342450626
6338,0.1272828319364132
6346,0.08213438842779475
6350,0.1222960004023026
6353,0.10132375005290684
6355,0.20198578396436118
6357,0.08611302045860514
6377,0.09014122641797151
6386,0.17081942107030734
6399,0.1339289415074617
6402,0.10292017019743549
6415,0.2050468377646697
6435,0.11962220843997096
6436,0.19031503942649197
6437,0.1925692619944902
6442,0.21624072477543765
6450,0.08489932445595039
6464,0.10933709791400992
6468,0.09646237670340374
6469,0.10854289400592043
6470,0.1109367882059552
6486,0.1511316636476947
6490,0.1396189786131542
6495,0.10181422961375908
6502,0.09690230628327523
6508,0.12774199688330812
6534,0.3569405160666018
6539,0.17049234717320427
6541,0.15121932910594316
6544,0.08909851202189933
6552,0.10026682773544116
6553,0.10006540173122502
6554,0.14549818267083536
6562,0.09013327019863793
6568,0.12069721279609336
6569,0.10711769519535241
6571,0.09070553063374198
6574,0.09739805930848255
6605,0.23250862590714627
6607,0.09773368461418996
6612,0.24164235552442748
6621,0.10214333421380761
6625,0.19071636416527993
6632,0.08456493513951968
6633,0.09194816463236555
6641,0.09455908252696776
6643,0.07690559010470055
6655,0.19429244500007847
6660,0.118883234977739
6665,0.10880330059230103
6675,0.09309179414694324
6677,0.20223799287230604
6682,0.4366266124625565
6688,0.16341889226541606
6695,0.09230138797862719
6705,0.08409599643930354
6727,0.16506218422381091
6730,0.19749645304252395
6746,0.13183603753363193
6748,0.28131158418635416
6753,0.15438055473417123
6755,0.19334861737125075
6758,0.13843266628713258
6763,0.18851341352217543
6766,0.0962690756642749
6790,0.18793632998628318
6791,0.17974075664060407
6793,0.11647752761626495
6819,0.13003649447638377
6821,0.18247204130281114
6824,0.6122437543679968
6851,0.5804918247230061
6852,0.1547919703999937
6855,0.12091128542341689
6856,0.271878113793414
6857,0.09193307221186897
6859,0.1869217045613436
6861,0.10349638696625263
6866,0.09369612798645444
6868,0.12500657306537122
6871,0.13213341044308324
6872,0.22036030172845333
6875,0.0838446117287408
6877,0.10356236303831379
6878,0.12328320322287278
6887,0.2824206876950939
6908,0.2291238781112529
6913,0.08021480288332583
6922,0.22325589783157318
6923,0.12087833000054449
6926,0.1523327061559171
6932,0.10171717184594553
6934,0.5820543476208444
6938,0.13520203729328828
6942,0.1334371457263287
6948,0.10600867550878679
6956,0.1627159381065415
6959,0.6025861979987119
6962,0.1002111049607668
6969,0.11985527726105305
6970,0.19772568630456355
6984,0.16882258767323266
7001,0.09212512165053544
7035,0.11792263241935519
7037,0.09118228877375534
7046,0.5484588792297871
7049,0.16246448254836332
7050,0.14208215224638499
7051,0.0850553688448562
7067,0.0886853498895418
7072,0.10102161978720514
7085,0.11384777223703768
7087,0.10218542310152612
7088,0.10543043916583539
7091,0.1070250507941477
7096,0.09767584940322716
7100,0.09185652378978026
7110,0.20099045489456124
7115,0.23347245134320382
7119,0.14972798677535937
7122,0.5974633065099195
7129,0.09858153628159194
7139,0.10543207973528634
7147,0.09491220209010776
7151,0.1310662184454181
7164,0.09868508012359156
7167,0.16212803719804858
7168,0.09320639407405895
7171,0.10407588840766024
7172,0.08479569485889082
7181,0.17012118358952677
7187,0.0897902293011954
7195,0.22466556530750115
7199,0.10060053134547531
7200,0.16556280296269144
7201,0.14342697092721202
7202,0.09728197703036834
7209,0.26872428712764573
7219,0.10187852887054483
7221,0.21892146490616793
7230,0.12452531793538701
7242,0.14207967421032297
7250,0.0837590593106301
7253,0.12333878642194473
7255,0.11101933438102696
7264,0.09230440277264906
7277,0.10943101444277681
7279,0.15412876875501758
7286,0.2806285903446297
7292,0.14054553826791272
7294,0.08650414660770878
7295,0.13230123602683053
